date,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_ventilator_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
10/21/2021,45193,157,1014189,8906892,140569,325567671,988,567727,8380,892,48732,49603139,26828,45486950,-9,6,37,-30,-30,7,46.76,5.611111,1.75,9.272222,3.664857,1.561111,75.743253
10/22/2021,40665,137,918293,8947557,140706,326533033,949,568676,8365,889,46250,49649389,26170,45513120,-10,5,29,-26,-31,7,46.76,8.161111,4.561111,11.044444,0.036286,5.033333,81.049627
10/23/2021,35103,165,702453,8982660,140871,327267380,915,569591,8359,869,40092,49689481,30243,45543363,-13,1,23,-19,-9,2,46.76,8.994444,4.727778,11.372222,0.1905,6.566667,85.068155
10/24/2021,35765,152,789098,9018425,141023,328088300,972,570563,8528,885,25747,49715228,18082,45561445,-9,-2,31,-19,-7,2,46.76,10.227778,8.188889,12.277778,0.471714,8.123457,84.050695
10/25/2021,47465,134,850618,9065890,141157,329034171,1066,571629,8850,913,37809,49753037,21446,45582891,-1,6,61,-30,-40,8,46.76,8.788889,5.255556,11.938889,2.413,6.845679,84.755996
10/26/2021,42124,165,820610,9108014,141322,329898346,1123,572752,8969,952,41083,49794120,23031,45605922,-4,6,50,-31,-39,9,46.76,11.477778,5.8,15.088889,0.254,9.493827,84.918911
10/27/2021,43045,162,918605,9151059,141484,330853986,1166,573918,9076,945,44082,49838202,21577,45627499,-2,5,46,-31,-39,9,46.76,14.394444,13.494444,15.427778,2.975429,11.938272,82.763026
10/28/2021,41391,192,874906,9192450,141676,331814730,1086,575004,9155,944,44702,49882904,23723,45651222,-2,7,49,-30,-39,8,46.76,13.305556,12.1,14.516667,14.689667,11.302469,85.219327
10/29/2021,40251,171,838082,9232701,141847,332696026,1032,576036,9254,962,40967,49923871,22279,45673501,-6,6,26,-28,-39,8,46.76,10.244444,6.855556,13.427778,7.916333,8.87037,88.32509
10/30/2021,33569,169,673065,9266270,142016,333402220,905,576941,9307,968,36052,49959923,25401,45698902,-12,3,14,-19,-10,1,46.76,7.894444,4.966667,10.616667,4.614333,6.407407,87.506338
10/31/2021,34814,188,954589,9301084,142204,334393091,1009,577950,9460,980,27402,49987325,13449,45712351,-13,1,-4,-21,-7,2,46.76,7.65,4.45,10.383333,5.418667,6.62963,90.52192
11/1/2021,45109,177,940568,9346193,142381,335418343,1099,579049,9706,1030,37695,50025020,19214,45731565,-10,4,17,-30,-31,8,46.76,7.45,3.833333,9.861111,12.482286,5.339506,83.677166
11/2/2021,38019,158,868460,9384212,142539,336339180,1084,580133,9688,1024,46663,50071683,20922,45752487,-10,6,24,-29,-29,7,46.76,5.366667,1.972222,9.972222,0.60325,4.246914,90.229138
11/3/2021,35986,165,1018582,9420198,142704,337398375,985,581118,9472,1019,41242,50112925,17965,45770452,-10,5,13,-30,-28,8,46.76,5.761111,2.877778,8.316667,0.60325,4.518519,88.719138
11/4/2021,33661,156,937020,9453859,142860,338422402,888,582006,9329,1034,43731,50156656,20482,45790934,-10,7,21,-29,-28,7,46.76,3.766667,-0.244444,7.044444,0.4064,0.788889,81.18298
11/5/2021,30318,160,827472,9484177,143020,339301013,861,582867,9128,1026,43491,50200147,22633,45813567,-10,7,34,-26,-28,7,46.76,6.122222,-0.972222,11.155556,0.056444,4.765432,89.641898
11/6/2021,27436,170,643592,9511613,143190,339974021,831,583698,8884,1018,36748,50236895,24500,45838067,-14,0,12,-21,-9,3,46.76,9.45679,7.024691,11.932099,0.084667,7.111111,82.104232
11/7/2021,30586,168,884418,9542199,143358,340888587,888,584586,8904,1012,25840,50262735,14610,45852677,-7,1,27,-18,-6,1,46.76,7.296296,3.833333,9.685185,1.42875,3.131944,71.901015
11/8/2021,44128,155,949400,9586327,143513,341919719,1015,585601,9054,1026,33559,50296294,20361,45873038,-10,5,17,-29,-29,7,46.76,7.883333,1.577778,12.005556,0,6.512346,88.967526
11/9/2021,42246,150,854921,9628573,143663,342824821,996,586597,9006,1023,39836,50336130,21199,45894237,-11,6,19,-30,-28,7,46.76,11.838889,8.461111,14.122222,0.508,10.148148,86.733216
11/10/2021,42942,149,1022224,9671515,143812,343885877,989,587586,8935,1008,119188,50455318,47766,45942003,-11,5,9,-30,-27,8,46.76,8.461111,5.827778,10.755556,1.0922,6.808642,86.205674
11/11/2021,40999,145,985309,9712514,143957,344962457,965,588551,8783,999,36383,50491701,22485,45964488,-10,6,21,-29,-27,7,46.76,8.277778,3.894444,11.011111,0.09525,6.820988,87.833617
11/12/2021,37765,149,834464,9750279,144106,345843488,892,589443,8691,989,34338,50526039,22048,45986536,-11,5,6,-27,-28,7,46.76,10.111111,8.638889,11.377778,1.524,8.851852,89.195164
11/13/2021,32883,135,657543,9783162,144241,346532250,779,590222,8555,974,33527,50559566,24325,46010861,-11,2,16,-20,-8,2,46.76,9.311111,6.75,11.333333,2.3622,7.259259,84.29019
11/14/2021,35530,129,920463,9818692,144370,347481461,808,591030,8642,979,22938,50582504,17048,46027909,-7,1,27,-18,-6,1,46.76,8.544444,5.183333,10.883333,0,7.462963,90.269022
11/15/2021,50949,174,940879,9869641,144544,348501219,838,591868,8799,968,32046,50614550,18055,46045964,-9,6,18,-29,-29,7,46.76,8.127778,5.572222,9.577778,0,7.716049,94.93189
11/16/2021,46429,153,814260,9916070,144697,349378665,906,592774,8523,938,31431,50645981,19874,46065838,-11,5,14,-29,-28,7,46.76,8.266667,5.311111,9.944444,0.544286,6.962963,88.613474
11/17/2021,45894,126,1038145,9961964,144823,350515525,867,593641,8274,935,33092,50679073,22120,46087958,-9,5,16,-29,-27,7,46.76,7.427778,3.933333,9.694444,0.508,5.12963,82.58271
11/18/2021,44061,136,995676,10006025,144959,351575322,843,594484,8175,923,28880,50707953,20650,46108608,-9,7,18,-29,-27,7,46.76,11.788889,8.605556,13.183333,0.15875,9.790123,84.823353
11/19/2021,39608,124,867675,10045633,145083,352490226,775,595259,8123,911,27084,50735037,21607,46130215,-8,7,19,-25,-27,7,46.76,10.844444,8.744444,12.511111,0.112889,8.41358,82.113681
11/20/2021,35335,130,712358,10080968,145213,353231300,735,595994,8003,908,26013,50761050,24193,46154408,-10,1,11,-18,-8,2,46.76,8.555556,4.227778,11.327778,0.056444,6.018519,81.396055
11/21/2021,37252,106,1010643,10118220,145319,354340119,758,596752,8098,913,16424,50777474,13892,46168300,-6,0,20,-18,-6,1,46.76,3.244444,1.288889,5.738889,0.084667,0.844444,84.519354
11/22/2021,50733,120,1001502,10168953,145439,355420826,743,597495,8194,928,23258,50800732,18517,46186817,-8,6,18,-29,-29,7,46.76,3.177778,-0.3,6.966667,0.536222,1.416667,88.334866
11/23/2021,48197,143,913448,10217150,145582,356457390,786,598281,7980,919,26822,50827554,22002,46208819,-10,6,15,-29,-28,7,46.76,4.438889,0.572222,7.783333,0.056444,3.432099,91.339468
11/24/2021,46771,116,1077904,10263921,145698,357580328,909,599190,7731,928,24579,50852133,23439,46232258,-9,5,8,-29,-27,8,46.76,4.366667,-0.255556,8.222222,0.028222,2.753086,86.745473
11/25/2021,43424,136,1050515,10307345,145834,358723895,776,599966,7722,925,23579,50875712,22823,46255081,-6,8,17,-28,-27,7,46.76,1.627778,-1.883333,4.433333,0.34925,-0.91358,80.930972
11/26/2021,39329,132,886114,10346674,145966,359656486,734,600700,7623,925,20314,50896026,23665,46278746,-7,6,0,-26,-29,7,46.76,4.122222,0.155556,6.933333,2.455333,1.227778,81.637915
11/27/2021,33300,108,720113,10379974,146074,360407219,717,601417,7470,911,23808,50919834,32866,46311612,-16,-3,-20,-26,-10,4,46.76,0.955556,-1.477778,2.955556,18.076333,-1.722222,82.52717
11/28/2021,39704,120,1017750,10419678,146194,361457828,715,602132,7501,919,21493,50941327,29445,46341057,-8,0,3,-20,-6,2,46.76,-1.2,-3.738889,0.772222,0.870857,-3.455556,84.942181
11/29/2021,56290,124,1040782,10475968,146318,362580755,809,602941,7732,916,22391,50963718,26092,46367149,-7,6,4,-31,-30,8,46.76,0.872222,-4.666667,8.083333,0.056444,-0.655556,89.624885
11/30/2021,55694,96,1010590,10531662,146414,363694272,841,603782,7743,931,30539,50994257,32157,46399306,-7,10,5,-30,-28,8,46.76,9.177778,5.272222,10.694444,0.762,7.876543,88.918785
12/1/2021,54819,124,1185982,10586481,146538,364928232,828,604610,7415,895,26028,51020285,32356,46431662,-8,6,0,-30,-28,8,46.76,3.861111,0.161111,7.861111,8.678333,1.088889,82.268028
12/2/2021,50320,108,1135522,10636801,146646,366164439,841,605451,7486,895,25848,51046133,30976,46462638,-7,7,11,-30,-27,8,46.76,0.327778,-1.411111,2.566667,1.185333,-3.25,77.408779
12/3/2021,45667,133,1066986,10682468,146779,367282001,736,606187,7395,900,23264,51069397,29811,46492449,-7,6,5,-26,-28,7,46.76,4.311111,0.016667,6.527778,0.290286,2.75,89.688248
12/4/2021,38782,147,866910,10721250,146926,368213727,751,606938,7250,895,26914,51096311,37798,46530247,-12,-1,-4,-20,-8,3,46.76,3.455556,1.216667,6.022222,2.286,1.833333,89.288626
12/5/2021,41051,112,1132009,10762301,147038,369385026,845,607783,7353,882,21955,51118266,27166,46557413,-7,0,-1,-20,-5,2,46.76,3.854167,1.354167,5.208333,12.7508,2.479167,90.792346
12/6/2021,59692,137,1137478,10821993,147175,370607005,871,608654,7462,901,19979,51138245,25012,46582425,-8,6,-4,-32,-30,8,46.76,2.462963,0.592593,4.666667,2.6924,1.32716,92.23024
12/7/2021,56252,122,1063146,10878245,147297,371768638,946,609600,7447,880,23512,51161757,28375,46610800,-14,2,-12,-34,-28,9,46.76,2.944444,0.117284,5.246914,2.8448,1.141975,87.994659
12/8/2021,58825,113,1286150,10937070,147410,373117102,888,610488,7466,890,21700,51183457,29437,46640237,-8,6,-4,-32,-26,8,46.76,4.123457,2.648148,5.611111,3.767667,2.438272,88.850476
12/9/2021,56994,125,1317690,10994064,147535,374535525,953,611441,7535,900,24039,51207496,33824,46674061,-5,9,10,-30,-26,7,46.76,3.493827,-0.296296,6.833333,1.524,2.092593,90.610031
12/10/2021,52491,109,1198855,11046555,147644,375791269,831,612272,7489,901,22063,51229559,31962,46706023,-6,7,5,-26,-26,7,46.76,3.012346,-0.722222,5.623457,1.49225,0.425926,83.433947
12/11/2021,48594,96,1000539,11095149,147740,376834925,793,613065,7455,883,26291,51255850,38984,46745007,-12,1,-10,-20,-5,2,46.76,4.345679,-0.987654,9.567901,0.0508,3.506173,94.320511
12/12/2021,53157,122,1256352,11148306,147862,378091303,869,613934,7578,893,23317,51279167,30195,46775202,-7,1,5,-20,-2,2,46.76,9.432099,5.901235,11.839506,1.55575,8.08642,91.363577
12/13/2021,87170,104,1349348,11235476,147966,379531607,929,614863,7798,900,19671,51298838,29407,46804609,-4,11,6,-33,-30,8,46.76,6.95679,3.58642,10.808642,1.850571,5.117284,88.166064
12/14/2021,102786,128,1326539,11338262,148094,380945652,957,615820,7798,896,34082,51332920,37888,46842497,-6,12,8,-34,-29,9,46.76,6.179012,2.524691,8.623457,0.705556,4.376543,88.360448
12/15/2021,112699,113,1640506,11450961,148207,382659706,954,616774,7723,888,28067,51360987,38794,46881291,-2,13,8,-33,-29,9,43.98,8.65,6.272222,10.366667,0,6.605556,87.292186
12/16/2021,106048,107,1609826,11557009,148314,384381445,924,617698,7744,875,32677,51393664,42497,46923788,-3,14,14,-34,-30,9,43.98,5.15,1.366667,8.55,0,4.305556,94.362777
12/17/2021,95879,129,1575050,11652888,148443,386029961,881,618579,7622,879,32890,51426554,42286,46966074,-6,10,7,-32,-30,9,43.98,1.777778,-2.08642,7.709877,0.056444,1.197531,95.935497
12/18/2021,88883,108,1396458,11741771,148551,387483337,840,619419,7558,855,38329,51464883,45898,47011972,-14,4,-4,-26,-6,3,43.98,3.216049,0.141975,6.259259,0.15875,2.722222,96.648322
12/19/2021,89129,103,1457324,11830900,148654,389037378,1018,620437,7715,858,33151,51498034,39904,47051876,-8,3,0,-25,-1,2,43.98,3.37037,0.123457,5.95679,0.22225,1.993827,92.33342
12/20/2021,133966,124,1522487,11964866,148778,390640143,1224,621661,7959,859,39793,51537827,50938,47102814,5,19,14,-37,-41,10,43.98,3.438272,1.506173,4.864198,0.41275,1.888889,89.716147
12/21/2021,150292,101,1510031,12115158,148879,392249465,1265,622926,8175,849,39955,51577782,54085,47156899,2,22,15,-39,-42,11,43.98,1.895062,0.54321,3.450617,0.056444,-0.679012,83.167716
12/22/2021,161561,126,1663545,12276719,149005,393990015,1418,624344,8397,842,39309,51617091,53154,47210053,4,29,5,-39,-44,11,45.83,1.290123,-1.425926,3.388889,0,-0.858025,86.199621
12/23/2021,160634,132,1630536,12437353,149137,395749681,1409,625753,8425,843,32605,51649696,44046,47254099,7,42,8,-39,-50,12,45.83,5.209877,1.907407,7.932099,0.973667,4.777778,97.054047
12/24/2021,137268,126,1604482,12574621,149263,397423002,1200,626953,8669,832,10770,51660466,13968,47268067,-17,20,-4,-49,-62,16,45.83,5.024691,2.598765,7.302469,1.905,3.944444,92.795778
12/25/2021,70362,108,1158898,12644983,149371,398631199,1420,628373,8470,838,955,51661421,917,47268984,-87,-88,-49,-81,-64,11,45.83,2,0.694444,3.5,1.052286,-1.486111,78.239197
12/26/2021,116275,117,1270902,12761258,149488,399986274,1547,629920,8888,851,1935,51663356,2084,47271068,-48,-50,-16,-55,-35,4,48.61,2.740741,0.654321,4.154321,1.735667,1.67284,92.750855
12/27/2021,195007,144,1317586,12956265,149632,401376024,1974,631894,9910,870,18191,51681547,23706,47294774,-15,-17,11,-54,-78,18,48.61,4.790123,3.018519,6.506173,3.386667,4.382716,97.253806
12/28/2021,212463,167,1491353,13168728,149799,402932171,2315,634209,11072,851,23859,51705406,29534,47324308,-14,-9,18,-54,-76,20,48.61,6.493827,3.376543,7.845679,1.566333,5.895062,95.990016
12/29/2021,272790,126,1515737,13441518,149925,404519256,2635,636844,12117,868,32607,51738013,43766,47368074,-11,2,5,-50,-65,18,48.61,6.9375,1.25,10.986111,1.693333,5.222222,89.050647
12/30/2021,236573,191,1530435,13678091,150116,406169402,2403,639247,13309,875,33371,51771384,44107,47412181,-11,8,20,-49,-64,18,48.61,11.253086,8.685185,12.746914,4.953,9.765432,90.733629
12/31/2021,188564,169,1731869,13866655,150285,407981020,2107,641354,14342,883,15384,51786768,22070,47434251,-20,9,22,-51,-64,17,48.61,11.611111,9.987654,12.58642,12.954,9.62963,87.946884
1/1/2022,118269,182,1054753,13984924,150467,409102602,2077,643431,14672,857,2277,51789045,2758,47437009,-63,-54,3,-59,-49,11,48.61,11.117284,9.283951,13.104938,0.395111,6.790123,76.602805
1/2/2022,181065,177,1359060,14165989,150644,410520532,2118,645549,15307,864,12449,51801494,16485,47453494,-25,-12,0,-39,-15,6,48.61,8.481481,6.839506,10.123457,3.447143,6.263889,82.749553
1/3/2022,229896,179,1721767,14395885,150823,412315619,2480,648029,16500,878,19158,51820652,29295,47482789,-15,-8,32,-56,-74,21,48.61,6.283951,0.358025,8.654321,4.953,3.061728,79.948815
1/4/2022,275647,220,2061041,14671532,151043,414532832,2402,650431,17493,900,24866,51845518,40887,47523676,-25,0,-5,-48,-42,15,46.76,-0.259259,-3.04321,1.975309,4.826,-2.820988,83.255649
1/5/2022,222170,214,2058093,14893702,151257,416766097,2407,652838,18215,875,29030,51874548,41664,47565340,-25,-1,0,-46,-36,14,46.76,0.530864,-4.024691,3.191358,0.028222,-2.845679,78.582842
1/6/2022,172980,258,1799011,15066682,151515,418837156,2345,655183,18692,868,22741,51897289,34688,47600028,-30,-4,-14,-47,-35,14,46.76,0.209877,-5.561728,4.006173,0.042333,-1.524691,88.265684
1/7/2022,120288,251,1588137,15186970,151766,420609308,2046,657229,18873,840,23422,51920711,35627,47635655,-28,-4,-13,-44,-32,13,46.76,0.987654,-1.839506,3.506173,2.721429,-1.04321,86.52086
1/8/2022,93612,245,1314078,15280582,152011,421998975,2100,659329,18809,820,31689,51952400,51715,47687370,-32,-9,-36,-44,-12,8,46.76,3.160494,-1.555556,6.691358,2.455333,1.716049,90.253952
1/9/2022,95788,272,1634426,15376370,152283,423704813,2217,661546,19251,816,22205,51974605,31360,47718730,-22,-7,13,-36,-6,5,46.76,3.703704,0.635802,6.098765,3.338286,1.765432,87.248237
1/10/2022,132955,279,1620875,15509325,152562,425534718,2458,664004,20057,821,17954,51992559,26728,47745458,-22,-2,-1,-42,-31,11,46.76,5.722222,3.228395,7.722222,0.395111,4.944444,92.177931
1/11/2022,115244,270,1407849,15624569,152832,427066281,2422,666426,19959,793,19276,52011835,28790,47774248,-23,-2,1,-42,-31,11,46.76,3.761111,-0.35,7.25,0.41275,2.734568,90.893506
1/12/2022,103221,262,1572177,15727790,153094,428735668,2204,668630,19933,785,19520,52031355,30340,47804588,-21,-1,10,-41,-30,11,46.76,5.344444,0.538889,9.022222,0.036286,4.253086,90.446548
1/13/2022,96412,285,1409318,15824202,153379,430278990,2162,670792,19769,777,20521,52051876,32197,47836785,-22,0,13,-41,-30,11,46.76,4.627778,1.205556,7.933333,0.0254,2.580247,84.054422
1/14/2022,86325,281,1257257,15910527,153660,431616373,1941,672733,19554,746,20878,52072754,31182,47867967,-21,0,7,-38,-28,10,46.76,2.738889,-1.311111,6.355556,0.028222,1.641975,93.161714
1/15/2022,77948,297,1071093,15988475,153957,432745047,1789,674522,19308,712,27409,52100163,58050,47926017,-22,-5,-4,-35,-8,5,46.76,0.738889,-1.755556,3.022222,0,0.022222,95.116173
1/16/2022,98094,295,1275520,16086569,154252,434102531,1942,676464,19432,715,17700,52117863,37116,47963133,-19,-6,18,-33,-5,3,46.76,2.916667,-0.461111,6.388889,0.108857,1.594444,91.20491
1/17/2022,131514,296,1382747,16218083,154548,435603681,2027,678491,19667,713,15748,52133611,26502,47989635,-19,-1,17,-39,-30,9,46.76,2.633333,-1.222222,7.6,0.141111,0.877778,88.427175
1/18/2022,118857,290,1313770,16336940,154838,437056598,2015,680506,19230,703,18032,52151643,29434,48019069,-22,-2,8,-38,-30,10,46.76,1.988889,-2.216667,5.394444,0.028222,0.572222,90.464261
1/19/2022,111758,281,1535657,16448698,155119,438671516,1991,682497,18734,675,16949,52168592,29893,48048962,-20,-1,5,-38,-29,10,46.76,5.155556,1.05,8.2,0.79375,2.338889,82.409693
1/20/2022,100325,254,1371887,16549023,155373,440162425,1913,684410,18223,664,17806,52186398,33674,48082636,-19,0,13,-37,-29,10,46.76,1.177778,-2.294444,4.288889,0.1016,-2.883333,74.915411
1/21/2022,91730,304,1220379,16640753,155677,441457617,1675,686085,17783,640,17532,52203930,34034,48116670,-19,0,4,-35,-27,9,46.76,2.472222,-2.877778,6.777778,0,0.633333,87.851461
1/22/2022,81733,286,1038336,16722486,155963,442554913,1439,687524,17151,625,20378,52224308,47765,48164435,-19,-4,4,-30,-7,4,46.76,3.938889,0.1,7.077778,0.028222,2.522222,90.604092
1/23/2022,102364,255,1228669,16824850,156218,443851257,1690,689214,17118,603,12266,52236574,30710,48195145,-19,-7,11,-30,-5,3,46.76,3.75,0.6,5.9,0.028222,1.988889,88.413662
1/24/2022,127364,281,1355027,16952214,156499,445320093,1785,690999,17400,598,16005,52252579,29833,48224978,-18,-2,9,-36,-29,9,46.76,3.155556,-0.483333,6.005556,0.0254,1.855556,91.283984
1/25/2022,113201,247,1275404,17065415,156746,446678099,1901,692900,16817,575,13936,52266515,28788,48253766,-20,-1,6,-36,-29,9,46.76,1.905556,-0.933333,4.044444,0,0.961111,93.494881
1/26/2022,108668,264,1442328,17174083,157010,448195530,1881,694781,16739,561,15358,52281873,30919,48284685,-17,-1,8,-36,-29,9,46.76,5.177778,0.227778,8.516667,0.03175,3.266667,87.689571
1/27/2022,96202,300,1286463,17270285,157310,449591133,1684,696465,16399,549,15706,52297579,29948,48314633,-17,1,15,-35,-28,9,42.13,6.511111,1.111111,9.533333,0.85725,3.288889,80.350108
1/28/2022,84026,261,1160207,17354311,157571,450884589,1529,697994,16174,535,16949,52314528,33935,48348568,-15,1,7,-32,-27,9,42.13,5.294444,-0.222222,9.561111,0.028222,3.755556,89.959771
1/29/2022,73505,262,923854,17427816,157833,451863725,1451,699445,15302,527,18946,52333474,40329,48388897,-16,-4,1,-27,-7,4,42.13,7.944444,2.405556,11.35,0.09525,3.361111,73.424134
1/30/2022,87698,245,1128984,17515514,158078,453103828,1426,700871,15588,520,11684,52345158,27601,48416498,-12,-5,27,-26,-4,2,42.13,3.205556,-0.944444,6.661111,0.042333,0.588889,83.27105
1/31/2022,105047,257,1236640,17620561,158335,454478363,1663,702534,15944,511,15329,52360487,24275,48440773,-15,0,9,-34,-29,8,42.13,3.944444,1.222222,6.477778,3.011714,-0.85,71.673964
2/1/2022,93949,264,1187284,17714510,158599,455743684,1771,704305,15496,502,12735,52373222,26367,48467140,-16,1,14,-33,-28,8,42.13,8.638889,4.583333,10.461111,0.028222,4.65,76.629011
2/2/2022,88417,248,1337656,17802927,158847,457150578,1661,705966,15106,483,12466,52385688,27274,48494414,-15,1,12,-32,-27,9,42.13,8.533333,5.972222,10.377778,0.366889,6.605556,88.00523
2/3/2022,76642,232,1222608,17879569,159079,458495884,1497,707463,14919,478,13343,52399031,26099,48520513,-15,2,14,-33,-27,8,42.13,7.872222,5.405556,9.172222,0.084667,5.55,85.644994
2/4/2022,63264,195,1064207,17942833,159274,459628341,1421,708884,14488,474,15151,52414182,29181,48549694,-16,1,1,-31,-26,8,42.13,2.877778,1,6.444444,1.161143,-0.033333,81.655219
2/5/2022,52304,218,845042,17995137,159492,460522871,1246,710130,14009,458,14794,52428976,28195,48577889,-17,-5,-7,-26,-8,4,42.13,5.216667,1.455556,7.716667,1.27,2.877778,85.215954
2/6/2022,60547,213,1007469,18055684,159705,461587520,1352,711482,13908,441,8321,52437297,16605,48594494,-17,-7,-9,-28,-5,3,42.13,3.35,0.394444,6.094444,10.287,0.588889,82.632682
2/7/2022,76483,180,1141695,18132167,159885,462875310,1434,712916,14102,443,10106,52447403,22861,48617355,-15,1,15,-32,-28,8,42.13,4.427778,-1.95,9.494444,2.8575,1.822222,83.553487
2/8/2022,69661,190,1078195,18201828,160075,464021331,1479,714395,13853,430,10804,52458207,24721,48642076,-15,1,16,-31,-28,8,42.13,8.377778,6.744444,10.433333,0.254,6.438889,87.854813
2/9/2022,64339,181,1176413,18266167,160256,467339805,1425,715820,13416,432,10523,52468730,24725,48666801,-14,1,13,-31,-27,8,42.13,5.161111,2.211111,7.85,1.36525,1.377778,77.065026
2/10/2022,52292,183,1045891,18318459,160439,468481112,1346,717166,13023,430,11614,52480344,26290,48693091,-14,3,15,-30,-27,8,42.13,3.016667,-0.338889,5.772222,0.1778,-0.527778,78.091327
2/11/2022,44557,164,924488,18363016,160603,469465023,1187,718353,12603,416,11075,52491419,25884,48718975,-12,4,18,-27,-26,7,39.35,1.027778,-5.061111,5.222222,0.028222,-1.872222,81.210154
2/12/2022,37527,165,723602,18400543,160768,470229402,1149,719502,12265,400,15181,52506600,26309,48745284,-16,-2,-2,-24,-8,3,39.35,5.627778,2.466667,7.794444,1.886857,2.927778,83.302126
2/13/2022,41755,175,784949,18442298,160943,471058590,1188,720690,12317,384,7494,52514094,13623,48758907,-16,-4,-21,-26,-6,3,39.35,6.861111,5.272222,8.033333,7.112,5.633333,91.962983
2/14/2022,54746,192,903293,18497044,161135,472031203,1353,722043,12550,393,8107,52522201,18172,48777079,-4,9,19,-31,-33,8,39.35,4.85,2.527778,7.061111,10.033,2.816667,86.942706
2/15/2022,52501,174,891198,18549545,161309,472991060,1371,723414,12347,354,9091,52531292,19482,48796561,-15,-2,4,-33,-33,8,32.41,4.322222,0.561111,7.255556,5.334,1.727778,83.58075
2/16/2022,51570,168,977558,18601115,161477,474017352,1375,724789,12010,359,10914,52542206,21914,48818475,-14,-1,5,-33,-32,9,32.41,8.655556,4.277778,11.716667,5.122333,5.555556,81.226126
2/17/2022,44716,163,906915,18645831,161640,475006823,1187,725976,11859,330,9254,52551460,21378,48839853,-10,5,24,-30,-31,8,32.41,4.15,1.266667,6.827778,5.0165,0.222222,76.187314
2/18/2022,33239,159,707876,18679070,161799,475759159,1102,727078,11487,335,5886,52557346,14700,48854553,-32,-15,-27,-46,-39,14,32.41,2.894444,0.483333,5.738889,5.164667,0.911111,87.017619
2/19/2022,34648,157,577649,18713718,161956,476367388,1014,728092,11507,328,10773,52568119,20776,48875329,-21,-4,-17,-28,-9,4,32.41,2.088889,-0.1,4.383333,5.715,-0.133333,85.428832
2/20/2022,37717,167,708132,18751435,162123,477111496,1137,729229,11431,334,5470,52573589,10564,48885893,-22,-10,-26,-30,-7,3,32.41,6.493827,0.5,10.858025,11.387667,4.067901,84.555348
2/21/2022,45127,146,834143,18796562,162269,478006868,1242,730471,11624,324,7411,52581000,16008,48901901,-13,1,16,-34,-34,9,32.41,5.627778,0.816667,9.433333,20.023667,1.772222,76.45252
2/22/2022,39186,144,739443,18835748,162413,478788460,1176,731647,11336,312,8291,52589291,17904,48919805,-11,2,23,-30,-32,8,32.41,6.022222,2.311111,9.088889,1.100667,2.661111,79.347255
2/23/2022,36476,146,760441,18872224,162559,479585592,1244,732891,11291,304,8985,52598276,17951,48937756,-10,1,19,-31,-32,8,32.41,6.261111,2.822222,8.794444,3.640667,2.522222,77.400305
2/24/2022,30631,166,690010,18902855,162725,480370538,1226,734117,11000,289,7963,52606239,15838,48953594,-13,0,10,-32,-32,8,32.41,2.522222,0.544444,4.927778,2.921,-1.1,77.462618
2/25/2022,27833,148,615874,18930688,162873,481020476,1109,735226,10867,271,8109,52614348,16370,48969964,-9,4,31,-27,-31,7,32.41,4.25,0.672222,8.055556,1.2954,0.244444,75.705856
2/26/2022,25086,134,492118,18955774,163007,481512594,1084,736310,10590,255,9471,52623819,19652,48989616,-12,-2,20,-20,-7,1,32.41,5.177778,1.855556,8.55,0,1.685185,75.472889
2/27/2022,31360,136,535313,18987134,163143,482047986,1102,737412,10745,271,4841,52628660,10606,49000222,-8,-2,42,-17,-3,0,32.41,4.25,0.772222,7.977778,0,-0.844444,69.806546
2/28/2022,44641,145,709674,19031775,163288,482805930,1401,738813,10973,290,5788,52634448,14302,49014524,-14,3,5,-31,-28,7,23.15,5.594444,2,8.711111,0.381,4.351852,89.018917
3/1/2022,44788,135,653860,19076563,163423,483531510,1367,740180,10936,278,5810,52640258,15004,49029528,-17,5,12,-32,-27,7,23.15,2.333333,-2.627778,8.088889,3.302,-0.2,83.437536
3/2/2022,46174,161,703159,19122737,163584,484271455,1459,741639,10864,279,7448,52647706,14410,49043938,-17,0,-6,-32,-26,8,23.15,3.972222,-0.377778,5.238889,0.211667,2.705556,91.496495
3/3/2022,43761,160,667217,19166498,163744,485065522,1477,743116,10722,264,6347,52654053,17629,49061567,-16,3,12,-34,-27,7,23.15,5.55,4.022222,7.3,2.413,4.111111,88.104246
3/4/2022,41407,132,630426,19207905,163876,485736856,1370,744486,10920,257,6688,52660741,16561,49078128,-14,2,7,-30,-25,7,23.15,4.033333,2.127778,5.566667,9.567333,2.894444,92.343261
3/5/2022,38753,126,505253,19246658,164002,486242109,1245,745731,10917,256,8168,52668909,18808,49096936,-14,-2,6,-24,-7,2,23.15,3.333333,0.683333,6.572222,1.42875,0.322222,80.93194
